source_file,date,time,ticker,side,strike,option_type,expiry,dte,price,bid_ask_range,spot,size,premium,volume,oi,vol_oi,chain_bid_ask,share_eqv,iv_pct,delta,theta,gamma,vega,rho,theo,sector,industry,earnings,rule,contract
MHK_01.08_110call2026-01-16.txt,2026-01-08,00:09:08,MHK,ASK,110,call,2026-01-16,8d,$108.91,$1.55 - $2.30,$2.15,"1,000",$215K,"1,000",391,2.56,100%,"44,724",38.77,0.4472,-0.1458,0.0596,0.0676,0.0115,2.15,Consumer Cyclical,"Furnishings, Fixtures & Appliances",28,Low Historic Volume Floor,110 call 2026-01-16
MHK_01.08_110call2026-01-16.txt,2025-12-30,01:30:56,MHK,ASK,105,call,2026-08-21,225d,$109.46,$16.10 - $18.20,$17.22,20,$34K,30,0,-,83%,"1,235",43.33,0.6174,-0.0313,0.01,0.3351,0.3242,17.22,Consumer Cyclical,"Furnishings, Fixtures & Appliances",28,,105 call 2026-08-21
