source_file,date,time,ticker,side,strike,option_type,expiry,dte,price,bid_ask_range,spot,size,premium,volume,oi,vol_oi,chain_bid_ask,share_eqv,iv_pct,delta,theta,gamma,vega,rho,theo,sector,industry,earnings,rule,contract
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:39:49,ORCL,ASK,265,put,2025-12-12,0d,$200.49,$63.25 - $65.10,$64.40,420,$2.7M,422,102,4.14,100%,"-40,013",304.35,-0.9527,-1.575,0.0031,0.0104,-0.007,65.10,Technology,Software Infrastructure,87,,265 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:39:41,ORCL,BID,277.5,put,2025-12-12,0d,$200.59,$76.55 - $78.80,$77.55,25,$194K,25,5,5.00,100%,"-2,387",347.60,-0.9548,-1.7357,0.0026,0.01,-0.0074,77.55,Technology,Software Infrastructure,87,,277.5 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:39:41,ORCL,BID,242.5,put,2025-12-12,0d,$200.59,$41.05 - $42.35,$41.35,13,$54K,18,4,4.50,83%,"-1,236",211.96,-0.951,-1.128,0.0046,0.0107,-0.0064,42.35,Technology,Software Infrastructure,87,,242.5 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:38:06,ORCL,BID,440,put,2025-12-19,7d,$200.00,$239.95 - $242.15,$239.95,2,$48K,2,0,-,100%,-187,305.49,-0.9354,-0.7121,0.0014,0.0374,-0.0941,242.15,Technology,Software Infrastructure,87,,440 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:38:06,ORCL,BID,400,put,2025-12-19,7d,$200.00,$199.95 - $202.15,$199.95,2,$40K,2,0,-,100%,-186,277.62,-0.9307,-0.6834,0.0016,0.0395,-0.0851,202.15,Technology,Software Infrastructure,87,,400 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:38:06,ORCL,BID,500,put,2025-12-19,7d,$200.00,$299.95 - $302.15,$299.95,2,$60K,2,0,-,100%,-188,341.68,-0.9404,-0.7474,0.0012,0.0351,-0.1074,302.15,Technology,Software Infrastructure,87,,500 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,BID,270,put,2025-12-12,0d,$199.25,$70.10 - $71.85,$70.70,678,$4.79M,685,103,6.65,100%,"-63,074",368.71,-0.9303,-2.5724,0.0035,0.014,-0.007,71.85,Technology,Software Infrastructure,87,,270 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,BID,260,put,2025-12-12,0d,$199.25,$60.05 - $61.15,$60.55,630,$3.81M,647,156,4.15,99%,"-60,668",273.64,-0.963,-1.1536,0.0028,0.0084,-0.0069,61.15,Technology,Software Infrastructure,87,,260 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,ASK,280,put,2025-12-12,0d,$199.25,$80.10 - $81.90,$81.25,320,$2.6M,403,83,4.86,80%,"-30,815",346.32,-0.963,-1.4605,0.0022,0.0084,-0.0075,81.25,Technology,Software Infrastructure,87,,280 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,BID,275,put,2025-12-12,0d,$199.25,$75.35 - $76.15,$75.50,350,$2.64M,358,77,4.65,98%,"-33,860",319.29,-0.9674,-1.2114,0.0022,0.0076,-0.0074,76.15,Technology,Software Infrastructure,87,,275 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,BID,300,put,2025-12-12,0d,$199.25,$100.30 - $101.00,$100.35,150,$1.51M,150,22,6.82,100%,"-14,710",361.63,-0.9806,-0.887,0.0012,0.0049,-0.0081,101.00,Technology,Software Infrastructure,87,,300 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,BID,262.5,put,2025-12-12,0d,$199.25,$62.65 - $65.15,$63.30,150,$950K,150,20,7.50,100%,"-14,891",210.86,-0.9927,-0.2212,0.0009,0.0021,-0.0072,63.30,Technology,Software Infrastructure,87,,262.5 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:31:13,ORCL,ASK,257.5,put,2025-12-12,0d,$199.25,$57.60 - $60.15,$59.45,37,$220K,42,7,6.00,88%,"-3,397",331.07,-0.9182,-2.6086,0.0044,0.0158,-0.0066,59.45,Technology,Software Infrastructure,87,,257.5 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,03:04:09,ORCL,BID,120,put,2027-09-17,644d,$198.35,$11.75 - $13.55,$12.25,50,$61K,52,24,2.17,100%,-675,49.23,-0.1351,-0.0216,0.0017,0.5727,-0.6899,12.25,Technology,Software Infrastructure,87,,120 put 2027-09-17
ORCL_12.11_190call2025-12-26.txt,2025-12-12,02:55:34,ORCL,ASK,165,put,2026-04-17,126d,$197.78,$8.20 - $8.35,$8.35,234,$195K,268,172,1.56,91%,"-5,137",49.03,-0.2195,-0.0663,0.0052,0.345,-0.1801,8.35,Technology,Software Infrastructure,87,,165 put 2026-04-17
ORCL_12.11_190call2025-12-26.txt,2025-12-12,02:43:17,ORCL,BID,280,put,2026-01-02,21d,$195.90,$84.00 - $86.20,$84.98,15,$127K,15,4,3.75,100%,"-1,417",85.64,-0.9445,-0.1041,0.0027,0.0539,-0.1627,84.98,Technology,Software Infrastructure,87,,280 put 2026-01-02
ORCL_12.11_190call2025-12-26.txt,2025-12-12,02:19:59,ORCL,BID,242.5,put,2025-12-19,7d,$193.70,$47.50 - $50.00,$48.73,16,$78K,17,0,-,100%,"-1,456",107.00,-0.9097,-0.3114,0.0053,0.0467,-0.0496,50.00,Technology,Software Infrastructure,87,,242.5 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-12,01:56:54,ORCL,ASK,250,put,2026-01-30,49d,$193.23,$55.75 - $58.80,$57.35,78,$447K,91,0,-,89%,"-7,376",41.37,-0.9457,-0.0313,0.0037,0.0788,-0.3289,57.35,Technology,Software Infrastructure,87,,250 put 2026-01-30
ORCL_12.11_190call2025-12-26.txt,2025-12-12,01:20:49,ORCL,BID,247.5,put,2025-12-19,7d,$194.09,$52.95 - $55.65,$53.45,10,$53K,14,0,-,100%,-992,66.33,-0.9924,-0.0242,0.0011,0.006,-0.0539,53.45,Technology,Software Infrastructure,87,,247.5 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:55:15,ORCL,BID,182.5,call,2025-12-12,0d,$191.86,$9.95 - $10.10,$9.95,240,$239K,384,57,6.74,78%,"20,845",87.14,0.8685,-0.9333,0.0244,0.0214,0.0043,9.95,Technology,Software Infrastructure,87,,182.5 call 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:32:18,ORCL,BID,370,call,2026-07-17,217d,$190.93,$2.90 - $2.94,$2.90,280,$81K,293,227,1.29,96%,"2,533",55.07,0.0905,-0.0305,0.002,0.2406,0.0859,2.90,Technology,Software Infrastructure,87,,370 call 2026-07-17
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:32:14,ORCL,BID,200,call,2026-01-30,49d,$190.78,$9.00 - $10.00,$9.40,100,$94K,173,0,-,80%,"4,270",46.84,0.427,-0.1301,0.0119,0.277,0.0987,9.40,Technology,Software Infrastructure,87,,200 call 2026-01-30
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:29:49,ORCL,ASK,190,put,2026-01-30,49d,$191.09,$11.30 - $11.80,$11.80,39,$46K,73,0,-,81%,"-1,766",44.00,-0.4529,-0.1227,0.0127,0.2802,-0.1347,11.80,Technology,Software Infrastructure,87,,190 put 2026-01-30
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:25:03,ORCL,BID,250,put,2026-01-30,49d,$191.73,$57.35 - $60.65,$58.73,10,$59K,12,0,-,83%,-953,40.83,-0.9534,-0.0269,0.0034,0.0692,-0.3309,58.73,Technology,Software Infrastructure,87,,250 put 2026-01-30
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:10:49,ORCL,BID,190,put,2026-07-17,217d,$192.44,$25.75 - $26.35,$25.75,310,$798K,310,82,3.78,100%,"-12,811",46.26,-0.4133,-0.0607,0.0057,0.5792,-0.6288,25.75,Technology,Software Infrastructure,87,,190 put 2026-07-17
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:03:34,ORCL,BID,300,call,2026-03-20,98d,$192.72,$1.94 - $2.02,$1.95,"16,351",$3.19M,"21,640","8,038",2.69,95%,"138,766",55.88,0.0849,-0.0441,0.0028,0.156,0.0391,1.95,Technology,Software Infrastructure,87,,300 call 2026-03-20
ORCL_12.11_190call2025-12-26.txt,2025-12-12,00:03:34,ORCL,ASK,250,call,2026-03-20,98d,$192.72,$5.45 - $5.60,$5.56,"16,351",$9.09M,"20,868","2,735",7.63,95%,"343,498",52.83,0.2101,-0.0774,0.0054,0.2893,0.0947,5.56,Technology,Software Infrastructure,87,,250 call 2026-03-20
ORCL_12.11_190call2025-12-26.txt,2025-12-11,23:57:18,ORCL,BID,190,call,2027-09-17,644d,$191.36,$53.35 - $55.85,$54.31,10,$54K,15,1,15.00,100%,646,53.82,0.646,-0.04,0.0027,0.9461,1.2248,54.31,Technology,Software Infrastructure,87,,190 call 2027-09-17
ORCL_12.11_190call2025-12-26.txt,2025-12-11,23:48:02,ORCL,BID,115,call,2027-06-17,552d,$192.82,$92.05 - $94.35,$93.00,10,$93K,10,7,1.43,100%,859,59.53,0.8594,-0.0291,0.0016,0.5299,1.1014,93.00,Technology,Software Infrastructure,87,,115 call 2027-06-17
ORCL_12.11_190call2025-12-26.txt,2025-12-11,23:41:24,ORCL,ASK,240,call,2026-04-17,126d,$193.84,$8.50 - $8.95,$8.77,"5,996",$5.26M,"6,150",964,6.38,99%,"170,239",50.18,0.2839,-0.0768,0.0059,0.3875,0.161,8.77,Technology,Software Infrastructure,87,,240 call 2026-04-17
ORCL_12.11_190call2025-12-26.txt,2025-12-11,23:17:44,ORCL,BID,160,put,2026-01-23,42d,$193.71,$1.65 - $1.90,$1.70,490,$83K,524,41,12.78,98%,"-5,137",47.55,-0.1048,-0.0667,0.0057,0.1208,-0.0259,1.70,Technology,Software Infrastructure,87,,160 put 2026-01-23
ORCL_12.11_190call2025-12-26.txt,2025-12-11,23:08:57,ORCL,BID,220,put,2026-01-30,49d,$191.03,$31.70 - $34.15,$32.84,10,$33K,16,0,-,81%,-773,45.72,-0.7728,-0.0965,0.0093,0.2132,-0.2472,32.84,Technology,Software Infrastructure,87,,220 put 2026-01-30
ORCL_12.11_190call2025-12-26.txt,2025-12-11,23:00:10,ORCL,ASK,180,put,2026-01-23,42d,$189.78,$6.95 - $7.30,$7.30,199,$145K,255,52,4.90,92%,"-6,731",45.70,-0.3382,-0.1262,0.0123,0.2382,-0.0842,7.30,Technology,Software Infrastructure,87,,180 put 2026-01-23
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:49:08,ORCL,ASK,177.5,put,2025-12-19,7d,$190.71,$1.55 - $1.64,$1.64,"9,763",$1.6M,"10,497",690,15.21,96%,"-178,315",56.15,-0.1826,-0.2623,0.0167,0.0748,-0.008,1.64,Technology,Software Infrastructure,87,,177.5 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:42:21,ORCL,ASK,182.5,put,2025-12-12,0d,$191.78,$0.97 - $1.00,$1.00,"4,325",$433K,"6,908","1,643",4.20,88%,"-75,198",103.93,-0.1739,-1.339,0.0246,0.0258,-0.0009,1.00,Technology,Software Infrastructure,87,,182.5 put 2025-12-12
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:36:08,ORCL,BID,215,put,2026-01-30,49d,$190.23,$27.75 - $31.15,$29.05,35,$102K,35,0,-,100%,"-2,616",44.12,-0.7474,-0.0983,0.0103,0.225,-0.2345,29.05,Technology,Software Infrastructure,87,,215 put 2026-01-30
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:35:02,ORCL,ASK,115,call,2028-01-21,770d,$188.65,$91.05 - $95.50,$93.28,5,$47K,6,1,6.00,100%,423,56.24,0.8465,-0.0242,0.0015,0.6492,1.4027,93.28,Technology,Software Infrastructure,87,,115 call 2028-01-21
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:33:50,ORCL,BID,165,call,2026-01-02,21d,$188.27,$25.50 - $26.45,$25.50,30,$77K,30,15,2.00,100%,"2,540",56.39,0.8468,-0.1405,0.0091,0.1093,0.0807,25.50,Technology,Software Infrastructure,87,,165 call 2026-01-02
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:33:02,ORCL,ASK,510,put,2025-12-19,7d,$186.67,$321.10 - $323.55,$323.55,3,$97K,3,0,-,100%,-297,270.12,-0.9896,-0.1265,0.0004,0.0076,-0.1114,323.55,Technology,Software Infrastructure,87,,510 put 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:32:47,ORCL,ASK,120,call,2026-09-18,280d,$187.47,$74.80 - $77.85,$76.41,9,$69K,9,8,1.13,100%,780,60.59,0.8663,-0.0389,0.0022,0.3548,0.662,76.41,Technology,Software Infrastructure,87,,120 call 2026-09-18
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:32:04,ORCL,ASK,190,call,2025-12-26,14d,$187.91,$7.20 - $7.75,$7.75,420,$326K,519,84,6.18,99%,"20,384",57.30,0.4853,-0.2904,0.0183,0.1519,0.0343,7.75,Technology,Software Infrastructure,87,Repeated Hits,190 call 2025-12-26
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:31:45,ORCL,BID,187.5,call,2025-12-19,7d,$188.25,$7.45 - $7.80,$7.45,125,$93K,137,103,1.33,99%,"6,697",63.70,0.5358,-0.4412,0.0224,0.1107,0.0205,7.45,Technology,Software Infrastructure,87,,187.5 call 2025-12-19
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:30:55,ORCL,BID,190,call,2026-01-02,21d,$189.75,$9.00 - $11.35,$9.00,200,$180K,200,151,1.32,100%,"10,398",49.06,0.5199,-0.2073,0.0174,0.1856,0.054,9.00,Technology,Software Infrastructure,87,,190 call 2026-01-02
ORCL_12.11_190call2025-12-26.txt,2025-12-11,22:30:37,ORCL,BID,400,call,2026-02-20,70d,$190.44,$0.00 - $0.68,$0.18,"1,950",$35K,"1,950","1,180",1.65,100%,"1,980",68.07,0.0102,-0.0109,0.0005,0.0227,0.0034,0.18,Technology,Software Infrastructure,87,,400 call 2026-02-20
ORCL_12.11_190call2025-12-26.txt,2025-12-11,04:54:54,ORCL,ASK,200,call,2026-01-23,42d,$223.54,$30.00 - $32.70,$31.80,100,$318K,140,5,28.00,84%,"7,388",59.97,0.7388,-0.1727,0.007,0.2523,0.1608,31.80,Technology,Software Infrastructure,87,,200 call 2026-01-23
